Digisol-DG-HR3400-300Mbps-Wireless-Broadband:
Ravi Prakash Pandey,17 March 2017,Amazon,Still working fine,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Amazon Customer,23 August 2018,Amazon,Ok,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
arvind,25 October 2018,Amazon,Received wrong so returned back,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Krishna,7 March 2019,Amazon,Worth for money,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Amazon Customer,2 March 2018,Amazon,I can say in short that all was good.,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Amazon Customer,15 August 2017,Amazon,Good range  product is also good and mostly important.. Made in India.,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Amazon Customer,14 August 2018,Amazon,good router at resonable rate.,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
kaushik p.,4 April 2016,Amazon,range could be better but still very good,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Vyom Bhankhariya,29 June 2018,Amazon,Nice item,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Ravi Prakash Pandey,14 February 2018,Amazon,best,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Amazon Customer,11 August 2018,Amazon,In my home office,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Amazon Customer,8 September 2016,Amazon,range is less.not suitable for a 2bhk room.,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Amazon Customer,6 May 2018,Amazon,Easy setup  nice range  good product.,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
DIVYA PATHAK,9 September 2016,Amazon,Its good for domestic use...... Compare to dlink its better.....,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Sachin Patil,24 March 2018,Amazon,No hanging. Nice product.,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
RAGHURAM MACHANI,6 February 2017,Amazon,V gud for bsnl broadband,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Srinivas Naik,27 July 2016,Amazon,excellent,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
vivek saraf,9 October 2018,Amazon,Super,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Ravi Prakash Pandey,30 March 2016,Amazon,Excellent product !!! Easy to install ... Special credit to seller ... Sent 100% original product  in promised time !!!,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Amazon Customer,18 May 2016,Amazon,Works fine,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Amazon Customer,31 October 2016,Amazon,Nice productWorking perfectly since 10 days,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Sudhakar,7 December 2016,Amazon,Excellent product,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Amazon Customer,2 December 2017,Amazon,Mind Blowing,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Avinash Singh,15 June 2018,Amazon,Great product..,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Rebel,18 July 2016,Amazon,Good One,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
amit dhebri,14 August 2017,Amazon,In this price this modem /router is best of others,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
SAI,29 September 2016,Amazon,Good signal range. Good features.,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Ravi Prakash Pandey,5 April 2017,Amazon,It's very good item . Value s for money.you can buy it.,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Amazon Customer,2 June 2018,Amazon,Nice,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
shankar,29 July 2016,Amazon,nICE,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Praveen,5 October 2017,Amazon,Good 1.,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
VIJAYACHANDRAN S,24 November 2016,Amazon,Super,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Shilpan Patel,10 December 2016,Amazon,Very good  best  item.,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Maddali,14 October 2016,Amazon,Good product ,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Amazon Customer,27 June 2017,Amazon,Good one,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Pramod Madhukar Dhaygude,6 December 2015,Amazon,This can be used as a substitute for BSNL modem + WIFI router,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Ravi Prakash Pandey,6 July 2016,Amazon,Amazing... *****{ AMAZON } *****,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Amazon Customer,13 September 2017,Amazon,Nice product,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Zaheer,22 February 2016,Amazon,Working fine,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Rajesh Kavediya,17 April 2016,Amazon,original product no dought,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Akhil Pachaury,11 December 2016,Amazon,Good to work with bsnl,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Samarth,3 May 2017,Amazon,good,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Sriharsha.madhava,26 January 2017,Amazon,No proper range,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Rashmin Mehta,5 April 2017,Amazon,I want to return your product,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
saud,21 February 2017,Amazon,Very satisfied with this product.,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Ravi Prakash Pandey,15 January 2017,Amazon,The package was good,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Amazon Customer,18 October 2016,Amazon,good,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
jayashreeSugumaran,23 September 2015,Amazon,The product did not reach. The tracking info was completly false.,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Nitin,7 September 2016,Amazon,Good product and delivery was in perfect time,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Capt.D.Elangovan,14 November 2016,Amazon,GOOD PRODUCT  WORKING FINE ..........,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
A K Das,19 August 2017,Amazon,good,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Amazon Customer,20 September 2015,Amazon,Awesome product for household use.,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Amazon Customer,25 October 2016,Amazon,Good,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Jay Desai,7 December 2015,Amazon,very good,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Ravi Prakash Pandey,19 August 2016,Amazon,Nice,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Amazon Customer,31 July 2015,Amazon,sir ji very good prod.,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Amazon Customer,18 May 2016,Amazon,great,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
SUMER CHAND,19 November 2015,Amazon,I am very satisfied,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Amazon Customer,3 April 2016,Amazon,Fair,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
c.Mohanachandran,25 December 2015,Amazon,Good product.,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Amazon Customer,18 November 2016,Amazon,I was initially disappointed with this as it seemed to be designed for internet input through telephone line (RJ11) whereas my internet connection was through RJ45 (regular lan cable). Later I read the manual which indicated that we could connect internet to the router by inserting RJ45 cable from modem into LAN1 port of router. This did not work initially. So I called the tech support and the lady there guided me systematically through all the settings and lo... it started working like a charm. Signal strength is also very good. I've got a duplex house with router on lower floor but get good signal in upper floor also. Kudos to this made in India product.,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Rohan singh,20 November 2016,Amazon,Surprisingly packing was not upto the mark. Is amazon saving on bubble wrap? Atleast electronic ggods should be bubble wrapped.About Router  easy to install with CD. Range is good. Box contains Router  CD  POTS  LAN & telephone cable.,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Deepak,29 August 2017,Amazon,Woks fine with BSNL ADSL; there is a WiFi enable/disable button  and USB storage access via FTP. The cover says this works with 3G/4G USB dongles as well  though I haven't tried it yet.,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Ravi Prakash Pandey,26 June 2016,Amazon,THE BEST PRODUCT FOR BSNL BROADBAND... 5+ stars...i purchased this router  at amazon. and nothing any problem .. even 24 X 7 day i continue used without switch off but not any single problem & range as compare to asus   d link  tenda n others cant even matched with this router rangeDigisol router is very best result for BSNL broadband.keep it up Digisol.Seller & amazon  best packaging with superfast services delivery,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Amazon Customer,19 March 2017,Amazon,Modem-cum-router doing its job fine but a little bit disappointed as the web interface doesnt provide the USB HDD support. Although here on amazon in the product description its mentioned that it supports USB dongle and Mass storage. But in real its a deception. It doesnt support mass storage. The Digisol customer support ate up all my time in setting this up  else i would have returned it and checked for some other router. Be aware!,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Sayaji_more,9 May 2015,Amazon,Functuinal. Still waiting for landline,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Jaykishore,24 July 2017,Amazon,The product is good and I am using USB 4G dongle to it that works well. I have tested with BSNL and IDEA connection and I have seen getting above 10 Mbps.The only cons I see is the signal strength. If I go to my next room (Just 1 wall)  the signal drops heavily and I hardly get 1 band signal. It has 2 antenna  such weak signal is not something expected.,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Nesfield B Sangma,20 February 2018,Amazon,Works perfect in BSNL ADSL modem connection .Sometimes Router is redirecting to tata docomo website   not exactly sure if its browser issue or modem/router issue .,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Anmol Sinha,14 January 2018,Amazon,A solid build adsl modem+ router. Made in India gives some kind of nationalist pride😊. Using it with BSNL.Connection is steady considering my earlier TP link. WiFi strength is adequate for me.Cons could be : Age old router interface  indicator lights are too small to identify distinctively. USB part seems to be weakly build as per other reviews. Yet to start using that.,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Amazon Customer,7 June 2017,Amazon,I am using this router for a year now and must say its surprisingly great product considering its price.1. cheap and good set of features2. great support3. made in India !!!,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Antony Zacharia,1 November 2016,Amazon,I bought  digisol router DG-BG4300NU from Amazon.The product initialy ordered was received dead on arrival/not working which was returned without any hassles thanks to Amazon.in. Ordered the router again delivered quickly and working very well using since a month.Nice ADSL router.,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Amazon Customer,22 October 2015,Amazon,product is very good coverage is good...overall iam fully satisfied with it..,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Ravi Prakash Pandey,16 October 2016,Amazon,better than d link and othersmade in india,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Amazon Customer,10 February 2017,Amazon,A very good product by digisol with good range  good for wifi networks in households. If you've taken broadband connection and donot have modem . Then this is just for you.,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
ASHOK KUMAR YADAV,15 August 2017,Amazon,A very nice product at a good price by Amazon. Delivered with in 3 days. Download and upload speed is awesome through both wired and wireless connection. Best for BSNL broadband customers. Made in India with 5 years of warranty.,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Amazon Customer,19 August 2017,Amazon,Using for quite sometimes seamlessly -  BSNL is Internet Service Provider - .Satisfied with the quality,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Sambeet Swaroop,2 August 2015,Amazon,Signal strength is overall good..,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
PKB,8 May 2018,Amazon,Wanted a replacement ADSL modem for my outgoing TP-Link td-8817. Had 2 choices - another TP-Link or this. Took the risk of going with this inspite of less ratings than TP-Link. So far with its working  I think I have made the best choice. A good Made in Bharat product.,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
kumar,12 December 2016,Amazon,good,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Amazon Customer,27 August 2017,Amazon,Just a modem with everything. It's worth it.,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
vishwanath,24 August 2016,Amazon,Good one and fine for home use.Easy to configure.Timely delivery as well.,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Ravi Prakash Pandey,23 October 2015,Amazon,Working Perfectly,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Amazon Customer,24 June 2017,Amazon,Simpley and Fantastic......Over all Network speed... Digisol...Is Great Product Network speed  1.61 MB/ps,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Amazon Customer,18 November 2016,Amazon,I am very happy to have this router.Working fine,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Anupmutdak,21 November 2015,Amazon,It is fine.,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Chandrakant Kolamkar,28 July 2016,Amazon,Good product but range is very less,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Murthy KSN,1 April 2016,Amazon,Good product,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Rohit Kumar,12 November 2017,Amazon,The one of the best ever modem in india till now in this price segment .....,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Narinder,6 May 2016,Amazon,I m writing this review after using the device one month. This is my first Wi-Fi modem cum router. But I m fully satisfied with its performance. The device is kept in my 2nd floor drawing room of 2 BHK flat (750-800 sq fit). But there is no problem of signal anywhere in my flat. Even I can do my work from ground floor also surrounding 50 metre area. There is no heating problem at all as I m using it for almost 16 hrs per day. Obviously it's getting heated but not too much that we have to stop using the device. I m using this for BSNL Landline to Internet connection. Installation is quite easy although I had to contact with their customer care for the last step. But that's not an issue. It takes nearly 20 minutes to install. All u need is a PC with a good DVD driver. Happy Surfing....,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
ਐਮਾਜ਼ਾਨ,12 October 2016,Amazon,Best router for BSNL USER i ever recieved...amazon service was best..delivered 6 days earlier.. i am happy about service.. digisol router range is superb.. around 20 -30 mtr...works well with BSNL no problem with connectivity...easy setup..no heat issues ..no dsl disconnectivity...thanks for digisol and amazon superb services...,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Ravi Prakash Pandey,15 May 2017,Amazon,internet sharing through dongle is not working  not able to share or connect internet...internet connectivity through usb is an issue,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Amazon Customer,16 July 2017,Amazon,This DIGISOL adsl2+ router is simply awesome  I must say. It works like a charm with my BSNL landline broadband. Wifi range is also awesome and it covers my 3 bed room house. The only issue is with the RJ11 cable that the company has provided. Its too short compared to rest of other routers from companies.,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Amazon Customer,11 August 2017,Amazon,Good router by Digisol no heating problem WiFi range is good and one can also use 3g/4g dongle to share internet through USB port.,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
TARUN PAUL,3 July 2016,Amazon,it is one of the third class product. guys don't buy it. even I suggest don't buy any product from amazon also.after sales support is worst. faulty product received.,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Ashish Soni,4 December 2017,Amazon,Bought it from Croma store 2 months ago. I used 3 TP Links router in last 7 years. This is the best of them. It has better singal strength than TP Link. The best thing is that It provides stable connection.,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Shrinivas,25 September 2017,Amazon,Serves the purpose. Supports both LAN and DSL as input. Customer service is also very prompt,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
LOKESH KUMAR,5 July 2017,Amazon,Using this modem as router for ACT broadband. Good signal range. Previously used this modem for Tata docomo phone line connection. Best product. Just go for it.,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Mangesh Nimodia,30 October 2015,Amazon,Can  this router supports  4g  data card ?,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Deepak Kumar Thyagarajan,16 August 2015,Amazon,I did not get the same product as shown but...it had all d specifications as mentioned so no problem ....with that.  ...it. Has a vv good range .....it crossses 2 walls of my house and still has a good range..... does not heat at all....setup may cause some trouble.......but is manageable.... So I would definitely recommend dis product... For those who need a good range....!!,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Ravi Prakash Pandey,17 June 2016,Amazon,just buy it ..no questions,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Amazon Customer,4 October 2015,Amazon,this is very good. i give u 5 points,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
Amazon Customer,15 August 2017,Amazon,It doesn't  support WAN .As maximum internet service provider gives WAN service.,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
kanwardeep singh,14 April 2018,Amazon,Where is the wps botton,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
AJIT KUMAR CHOUDHARY,6 May 2016,Amazon,I want to purchase a wifi router cum range extender for my mts wifi dongle.. What should I buy for that??,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No
mrinmay jana,13 July 2016,Amazon,how to connect a range extender there is no button behind it,Digisol-DG-BG4300NU-802-11N-Wireless-Broadband,No,No

--------------------------------------------------
Digisol-DG-HR3300TA-Router:
Ajay S,21 May 2017,Amazon,Writing after nearly 5 months of using this router.1. Setup - Was easy & straight forward. Like almost any other router today2. Coverage - This is a bit tricky to quantify. It has nearly the same range as Cisco / Linksys E900 I was using before. But with a BIG DIFFERENCE. Once a device with Wifi-N is connected to this router  the connection remains much more stable and is a notch stronger. Speed drop is much less as distance increases. We notice this on almost all devices i.e smart phones  laptops etc. I can now sit at far ends of our home and comfortably work  instead of having to walk towards the router if I wanted use internet. HOWEVER this may not work for older devices  as a laptop with Wifi-G only  still has problems connecting when distance is more  will a Wifi-N device works flawlessly from the same spot. Do note this is still much better than E-900 as both Wifi-G and Wifi-N Would not connect to E-900 from such spots. With Digisol DG-HR3300TA  our Wifi-N devices work anywhere around the house3. Stability - This is not top-motch. Digisol requires a restart once in a day or two. The E-900 could go for weeks before we had to power cycle. We never switch off our router  so this is one aspect where Digisol is a bit weak.4. Performance - We are a gadget heavy home. And this router manages to carry the load without squeaking.Giving this router a 5 start as our Wifi-N devices work great with this  and we never want to go back to E-900  (which is still in fully working condition) though this joy is a liiiiiitle offset by the Digisol requiring more frequent power cycling. Happy with this buy,Digisol-DG-HR3300TA-Router,No,No
Prabhakar,9 October 2017,Amazon,Just OK. Looks three antennas may deliver better coverage  but not so. There is no switch for WiFi on/off. There are no holes on the backside for hanging / fixing on to a wall. Just to be be used as desktop piece. Similar to all the equipment manufacturers  they provide smallest possible wire length from two pin plug adapter to router  for power supply. Same is the case with this router also.,Digisol-DG-HR3300TA-Router,No,No
Ajay S,30 January 2017,Amazon,Router range is vgood however every now &then the router locks out the ip if using more than 2 devices. Every 2 days the rrouter needs to be restarted as it suddenly stops appearing in available connections. Does anyone have a clue why it does this. This never happened b4 with my tp link router,Digisol-DG-HR3300TA-Router,No,No
Prabhakar,30 January 2017,Amazon,I just now received this router  so far its going good and it's very easy to setup the wireless network with it   rest I will let u guys know how is it after a week .well well now I am using this device for I guess 4 days and I m noticing signal drops in between Nd that's not a good sign for long run everything is superb but in between it drops signals and I m thinking for a replacement which I will ask for maybe tomorrow  otherwise the router is verygood and signal range is also very good for big houses,Digisol-DG-HR3300TA-Router,No,No
Consumer,4 May 2017,Amazon,Bought this router 3-4 months ago ..so far working fine but i was under the impression that it will give better wifi coverage than my previous Netgear 150 mbps router which has just small antenna unlike this which has 3 5db antenna's thts quiet obvious isnt it .....but sad to say not much difference in terms of coverage its nothing special its just the same! so a bit disappointing but if you have a small house/flat thn this is a good buy for you its made in India too!!:) in my case i live in a bungalow so its got more area to cover fighting to pass through all the house walls.,Digisol-DG-HR3300TA-Router,No,No
Abhinav,28 January 2017,Amazon,Coverage was so good but Wlan have some problem.When I want to connect more than 2 devices then the wlan will disabled automatically.After then if u will restart the router then u can connect only that 2 devices.Also a big disadvantage of this router -1. wifi or wlan on/off switch is not available.2. Wps light is not available. So when u want to wps connectivity  then u confuse that is it on or off..,Digisol-DG-HR3300TA-Router,No,No
Avi,12 October 2016,Amazon,This is very   awesome router in this price and also range is also very good it gives me 100meter range without any signal drop i live in 1st floor router is at my hall on the window side then it covers the whole 100meter range and no heating problems working fine very good product by digisol... Thanks for Amazon and digisol,Digisol-DG-HR3300TA-Router,No,No
Arijit,24 April 2017,Amazon,Does job well. Very light interface and easy to install. Firmware support is not good as tplink or dlink. Is not compatible for wrt firmware. No power switch. Range is good. I got for 1200 which is deal.,Digisol-DG-HR3300TA-Router,No,No
Amazon Customer,2 May 2017,Amazon,Antenna no are more in case of count but no sense in case of signal don't thing you will get more coverage,Digisol-DG-HR3300TA-Router,No,No
Ajay S,12 May 2019,Amazon,Good,Digisol-DG-HR3300TA-Router,No,No
Prabhakar,15 February 2018,Amazon,Superb!,Digisol-DG-HR3300TA-Router,No,No
dipesh sakariya,8 January 2019,Amazon,Not value for money it's not getting seepd not even 20mbps also,Digisol-DG-HR3300TA-Router,No,No
Amazon Customer,11 August 2018,Amazon,Good range,Digisol-DG-HR3300TA-Router,No,No
Amazon Customer,15 April 2019,Amazon,Avarage product,Digisol-DG-HR3300TA-Router,No,No
Sachin,15 December 2018,Amazon,the product is good and value for money. it is working properly since last 10 months. range is best and installation is also simple,Digisol-DG-HR3300TA-Router,No,No
Sourav Pramanick,17 May 2018,Amazon,good product  good support  although i could not use it due to constrains of internet service provider,Digisol-DG-HR3300TA-Router,No,No
Santaram p.,22 July 2018,Amazon,isme security manager ka koi installment nhi h,Digisol-DG-HR3300TA-Router,No,No
Ashish G.,21 July 2018,Amazon,Incorrect Information,Digisol-DG-HR3300TA-Router,No,No
Ajay S,24 October 2017,Amazon,It's just a month buying it and it is now not giving any range. It got a problem and no contact is available,Digisol-DG-HR3300TA-Router,No,No
Prabhakar,29 December 2016,Amazon,Working absolutely fine.  Cover most area. Go for it,Digisol-DG-HR3300TA-Router,No,No
Joel dmello,28 March 2017,Amazon,Nice,Digisol-DG-HR3300TA-Router,No,No
Amar Tandel,20 October 2017,Amazon,its simply best of all........,Digisol-DG-HR3300TA-Router,No,No
Mr.Deepak Thakur,1 March 2019,Amazon,Very bad product it got damaged after 6 months,Digisol-DG-HR3300TA-Router,No,No
SANJAY KUMAR SINGH,10 December 2016,Amazon,good,Digisol-DG-HR3300TA-Router,No,No
shubham,11 June 2018,Amazon,product is very good but dilevey boy is not good,Digisol-DG-HR3300TA-Router,No,No
bharat kumar potluri,28 October 2017,Amazon,Very good quality range is a circle of radius 60 ft,Digisol-DG-HR3300TA-Router,No,No
zarine shaikh,13 July 2018,Amazon,Great,Digisol-DG-HR3300TA-Router,No,No
Ajay S,31 October 2016,Amazon,It really works well as expectations. Thanks Amazon  thanks Digisol! I recommend all to buy this product!,Digisol-DG-HR3300TA-Router,No,No
Prabhakar,6 December 2016,Amazon,Though it serves my purpose  it has limitation's as far as range is concerned.,Digisol-DG-HR3300TA-Router,No,No
SHOEB YAKUB MULLA,28 July 2018,Amazon,NICE PRODUCT,Digisol-DG-HR3300TA-Router,No,No
Charudutta.,16 October 2018,Amazon,Nice as expected,Digisol-DG-HR3300TA-Router,No,No
sunilpal,27 July 2018,Amazon,B,Digisol-DG-HR3300TA-Router,No,No
Amazon Customer,4 March 2017,Amazon,NICE,Digisol-DG-HR3300TA-Router,No,No
Naveen,8 January 2018,Amazon,good....,Digisol-DG-HR3300TA-Router,No,No
DILIP MAKADIA,17 December 2016,Amazon,Inferior Quality. I won't suggest to buy.,Digisol-DG-HR3300TA-Router,No,No
Amit Sarkar,9 October 2016,Amazon,Working well and no issue,Digisol-DG-HR3300TA-Router,No,No
Ajay S,16 October 2016,Amazon,nice product,Digisol-DG-HR3300TA-Router,No,No
Prabhakar,25 December 2016,Amazon,Looks like a spaceship but it's a router.. I'll wrap this review in just few lines..It does what it's supposed to do.. I've got a 150sq feet house..and it covers the entire house from front door to last and from top to bottom.. I've not seen any drops.. Its lightweight.. The only gripe I have is a lack of on off switch.. Other than that.. Its too good.. Make in India.. Grab it..,Digisol-DG-HR3300TA-Router,No,No
Amazon Customer,20 September 2016,Amazon,Just One word Awesome In Everything !,Digisol-DG-HR3300TA-Router,No,No
Ankit Kamal,2 April 2017,Amazon,Range is not that great. Its dual band and that's the plus point. Digisol product & service is great  having experienced it earlier.,Digisol-DG-HR3300TA-Router,No,No
Rakesh K.,31 December 2017,Amazon,I have recently bought this product and not happy with it.Wifi signal is ok but internet connectivity is not good.Faced issue like Skype and iCloud was not working while using these router.,Digisol-DG-HR3300TA-Router,No,No
Pratul,18 July 2017,Amazon,Good router having three antennas but should be ADSL,Digisol-DG-HR3300TA-Router,No,No
Anuj Pandey,8 September 2016,Amazon,Stopped working in 15 days.,Digisol-DG-HR3300TA-Router,No,No
Fauzan,18 January 2019,Amazon,Don't even buy it by mistake. I have bought this from a retailer and yesterday was the first use. My connection speed is 40mbps but it was giving max 25mbps on wifi. I configured my old Huawei router and it was giving full 40mbps on wifi. I had purchased a Digisol DG-WN3300N wireless USB adapter in the past and it stopped working then I replaced it but it also stopped working,Digisol-DG-HR3300TA-Router,No,No
Amazon Customer,7 November 2016,Amazon,DELIVERY and PACKAGING:The product came in a bubble wrapped amazon pack.IN THE PACK:A Digisol router BoxIN THE BOX:- A black router- Power adapter- LAN Cable- ManualSUMMARY:Earlier I was using an ASUS single antenna router which was working great till it went bad and stopped working. I took this as an opportunity to upgrade to a high range router. The ASUS router was good  but the speeds reduced after a distance.While looking for all the options  I came across a not so famous brand Digisol. Looking in the company details  I found that this is an Indian brand with a good reputation in the Hardware sector. Since the price was comparable  I went ahead and bought the HR3300TA router.REVIEW:The main unit looks great in the matt finish. It is way better than the normal white or black routers that are available in the market. When you switch on router and the first thing you notice is that the lights on the router are blue  which completely compliments the look. The process to configure is simple and if you know which setting to enter in which screen  the setting WAN is breeze.The router settings page are easy to navigate  but misses polish. To my surprise  when you try to open the page from the mobile  there is another UI  separate from the PC version  which is mobile friendly and worked pretty well.I was a bit disappointed with the Range. The Range is better than the Single antenna router  but not as good as 3 Antenna routers. I would say it performs a bit better or may be equal to the 2 Antenna routers in terms of range.The speeds are good. The Wifi Speeds remains consistent  no matter how far you are from the router.PROS:- Great Looks.- You get a complimentary LAN cable out of the box.- The WiFi speed remains consistent even when you are far from the router.- Mobile friendly router configuration pages  which is not normally seen in other routers.- Product of an Indian company  with made in India tag.CONS:- The range is not as good as what you expect from a 3 antenna router  but comparable to 2 antenna router.- The router misses on the power button. (This I knew before buying  but still went ahead).VERDICT:After using for roughly 20 days  I would say I am not completely disappointed buying this. The Range is on the lower side  but apart from that  the product works great in all the other departments.Please Hit the “YES” button If you found this Review Helpful. It encourages me to inspect more and more products so that you could have only the Right Products,Digisol-DG-HR3300TA-Router,No,No
Ajay S,6 October 2016,Amazon,Overall good. Speed is awesome  Range is awesome. One drawback is there is no power button to switch it off. We have to directly turn if off from adapter.,Digisol-DG-HR3300TA-Router,No,No
Prabhakar,14 August 2018,Amazon,Great router purchase it Best quality,Digisol-DG-HR3300TA-Router,No,No
